,OPEN,HIGH,LOW,CLOSE,PE,MACD,SAR,RSI,BOLL,STD,WR,KDJ,CCI,ROC
2005-05-04,11.62,11.89,11.4,11.6,,0.2179271145927526,12.581416589730509,54.539346160729316,11.431538461538462,3.1125372354384333,66.03773584905665,49.62075116985494,39.85040515271113,-4.2113955408753085
2005-05-05,11.54,12.0,11.33,11.44,,0.19565975213038378,12.556188257935899,45.54967851858911,11.477307692307694,3.129882383775296,73.58490566037742,45.67309337249588,51.3544018058685,-5.532617671345995
2005-05-06,11.45,11.6,11.4,11.57,,0.18635444248459265,12.53146449277718,53.08871213948675,11.504999999999999,2.9360625666846354,67.45283018867926,44.14735905198358,8.842105263159283,-4.459124690338556
2005-05-09,11.5,11.75,11.45,11.61,,0.18013114355999882,12.507435202921638,55.37029943522684,11.534999999999998,2.9344850608766992,65.56603773584911,44.956686856573505,48.44720496894389,-3.0884808013355673
2005-05-10,11.52,11.69,11.52,11.58,,0.17080940060130168,12.483886498863205,53.048240555385895,11.558846153846153,2.930709412968851,66.98113207547172,44.12637571260152,37.91402396053451,-0.9409751924721937
2005-05-11,11.55,13.01,11.54,12.95,,0.2708472441453278,11.4,85.76418015087906,11.640769230769232,3.6868163143903523,2.816901408450729,61.56748518907161,404.44444444444497,14.298323036187108
2005-05-12,13.0,14.39,12.48,13.83,,0.41633732391178313,11.4322,90.73848883271486,11.74576923076923,3.8587132075670803,15.954415954415971,68.29797601095544,329.4824625950434,19.01893287435457
2005-05-13,13.69,14.6,13.61,14.28,,0.5614781291543114,11.550512,92.37370426988585,11.862692307692308,3.8854727916186054,8.963585434173677,75.60333976673279,235.20886155616716,24.716157205240176
2005-05-16,14.48,15.02,14.31,14.85,,0.7142639095676415,11.73348128,93.98733372014641,11.971923076923078,3.7512930506132847,4.2606516290726795,82.19987782100162,190.4674750247844,22.222222222222214
2005-05-17,14.695,14.7,13.65,14.48,,0.7963124394120733,11.9964027776,80.68859543124435,12.071538461538463,3.792482317945941,13.533834586466142,83.25520310017994,120.64376755238717,29.2857142857143
